drone_id,package_weight,package_length,package_width,package_height,package_destination_city,package_destination_country,package_origin_country,package_delivery_date,package_value,package_insurance,drone_cost,drone_manufacture,drone_model
200,380.3,83.6,24.51,38.02,Ballyboden,Ireland,Ireland,10/26/2012,Euro,TRUE,2450,DJI,Parrot Bebop 2
201,296.95,71.79,87.03,90.73,Ballinroad,Ireland,Ireland,2/21/2021,Euro,FALSE,9294,UDI,DJI Phantom 4
202,352.54,4.85,79.9,31.31,Balally,Ireland,Ireland,5/21/2020,Euro,TRUE,831,DJI,DJI Mavic Pro
203,204.25,64.14,56.01,44.14,Castlebridge,Ireland,Ireland,10-05-2013,Euro,TRUE,5041,JJRC,DJI Phantom 4
204,423.64,87.59,70.51,32.53,Caherconlish,Ireland,Ireland,1/31/2019,Euro,FALSE,1698,Syma,DJI Mavic Pro
205,152.62,38.79,34.25,17.19,Oranmore,Ireland,Ireland,3/24/2020,Euro,TRUE,9716,JJRC,DJI Mavic Pro
206,471.5,90.83,80.09,71.34,Dunlewy,Ireland,Ireland,4/30/2015,Euro,FALSE,9504,Parrot,Yuneec Typhoon H Pro
207,30.21,68.54,75.76,40.56,Booterstown,Ireland,Ireland,12/27/2016,Euro,FALSE,7619,Yuneec,DJI Mavic Pro
208,96.14,13.54,65.61,58.7,Ballyhaunis,Ireland,Ireland,01-12-2018,Euro,TRUE,5029,Parrot,Yuneec Typhoon H Pro
209,18.71,67.6,52.06,92.11,Thomastown,Ireland,Ireland,6/28/2013,Euro,TRUE,9413,Holy Stone,Yuneec Typhoon H Pro
210,318.26,3.74,71.44,22.35,Adare,Ireland,Ireland,5/28/2017,Euro,TRUE,2671,DJI,Yuneec Typhoon H Pro
211,97.92,88.43,45.14,20.84,Cobh,Ireland,Ireland,11-01-2017,Euro,TRUE,2046,UDI,Parrot Bebop 2
212,267.27,54.75,16.5,21.2,Virginia,Ireland,Ireland,11/25/2013,Euro,TRUE,6155,Syma,Yuneec Typhoon H Pro
213,158.05,91.73,88.61,37.29,Listowel,Ireland,Ireland,9/23/2019,Euro,FALSE,1701,Hubsan,DJI Phantom 4
214,183.07,90.12,67.19,53.2,Fairview,Ireland,Ireland,01-06-2016,Euro,TRUE,9344,Parrot,DJI Mavic Pro
215,64.98,40.64,98.77,94.24,Sallins,Ireland,Ireland,03-02-2021,Euro,TRUE,4966,Yuneec,Yuneec Typhoon H Pro
216,149.04,18.67,39.93,35.5,Swords,Ireland,Ireland,1/20/2016,Euro,TRUE,3920,DJI,Parrot Bebop 2
217,213.92,55.99,52.99,18.7,Kinsale,Ireland,Ireland,6/22/2018,Euro,FALSE,802,Hubsan,Parrot Bebop 2
218,305.11,5.76,53.84,14.16,Castlebellingham,Ireland,Ireland,12/23/2018,Euro,TRUE,5672,DJI,DJI Mavic Pro
219,332.84,14.64,8.15,35.95,Sallins,Ireland,Ireland,06-12-2015,Euro,TRUE,9547,UDI,DJI Mavic Pro
220,343.36,20.67,19.57,39.1,Greystones,Ireland,Ireland,10/22/2019,Euro,FALSE,5041,Hubsan,DJI Inspire 2
221,17.3,93.03,12.78,26.23,Skerries,Ireland,Ireland,7/22/2014,Euro,TRUE,5074,Yuneec,DJI Inspire 2
222,269.01,25.22,98.1,44.71,Confey,Ireland,Ireland,2/27/2021,Euro,TRUE,6160,Yuneec,Parrot Bebop 2
223,61.35,54.31,15.79,73.23,Malahide,Ireland,Ireland,05-06-2022,Euro,FALSE,8300,Syma,DJI Inspire 2
224,496.82,71.86,4.89,36.01,Macroom,Ireland,Ireland,2/18/2015,Euro,FALSE,6333,Holy Stone,DJI Phantom 4
225,200.61,70.41,39.71,13.91,Castlerea,Ireland,Ireland,07-01-2019,Euro,TRUE,1516,UDI,DJI Mavic Pro
226,137.26,97.67,56.71,76.01,Dromiskin,Ireland,Ireland,12-10-2013,Euro,TRUE,4100,Potensic,DJI Phantom 4
227,417.59,40.2,67.22,76.15,Daingean,Ireland,Ireland,12/15/2019,Euro,TRUE,5162,JJRC,Parrot Bebop 2
228,264.26,17.22,45.59,3.78,Ardee,Ireland,Ireland,4/13/2013,Euro,FALSE,8532,3DR,Parrot Bebop 2
229,381.86,64.82,79.85,41.31,Killorglin,Ireland,Ireland,03-12-2022,Euro,TRUE,4858,JJRC,DJI Mavic Pro
230,439.15,4.4,61.08,3.9,Lucan,Ireland,Ireland,07-01-2020,Euro,TRUE,2779,DJI,DJI Mavic Pro
231,207.34,61.45,59.33,77.69,Dalkey,Ireland,Ireland,12/15/2021,Euro,FALSE,8349,Yuneec,DJI Mavic Pro
232,308.16,56.64,18.42,60.05,Charlesland,Ireland,Ireland,12/13/2022,Euro,TRUE,9374,Holy Stone,Parrot Bebop 2
233,102.18,45.89,89.81,89.67,Leixlip,Ireland,Ireland,07-05-2013,Euro,FALSE,4011,Hubsan,DJI Phantom 4
234,170.36,74.53,95.03,10.61,Clondalkin,Ireland,Ireland,4/27/2019,Euro,TRUE,7027,Hubsan,DJI Inspire 2
235,22.92,31.97,66.87,51.76,Belmullet,Ireland,Ireland,10-10-2022,Euro,FALSE,5959,Syma,DJI Inspire 2
236,435.13,83.98,50.77,90.57,Kildare,Ireland,Ireland,4/20/2014,Euro,TRUE,5594,UDI,DJI Phantom 4
237,15.22,73.38,96.99,53.24,Kiltamagh,Ireland,Ireland,04-03-2017,Euro,FALSE,9069,Hubsan,DJI Phantom 4
238,448.6,1.62,5.25,83.8,Greenhills,Ireland,Ireland,04-01-2021,Euro,FALSE,4422,Potensic,DJI Inspire 2
239,93.38,26.93,66.54,96.2,Piltown,Ireland,Ireland,12/30/2014,Euro,TRUE,633,Hubsan,Yuneec Typhoon H Pro
240,163.21,10.16,25.41,37.15,Navan,Ireland,Ireland,09-03-2014,Euro,TRUE,1316,Holy Stone,Parrot Bebop 2
241,453,23.13,12.45,50.25,Donnybrook,Ireland,Ireland,05-05-2017,Euro,TRUE,3732,UDI,DJI Mavic Pro
242,99.68,93.74,64.34,51.51,Balrothery,Ireland,Ireland,10-11-2014,Euro,TRUE,1274,Autel Robotics,Parrot Bebop 2
243,421.47,79.45,30.75,72.69,Edgeworthstown,Ireland,Ireland,12-10-2020,Euro,TRUE,7681,3DR,Parrot Bebop 2
244,107.66,51.93,41.9,71.12,Annacotty,Ireland,Ireland,9/16/2019,Euro,FALSE,5106,Yuneec,Yuneec Typhoon H Pro
245,190.36,23.2,88.83,64.66,Prosperous,Ireland,Ireland,2/23/2019,Euro,FALSE,1674,Holy Stone,DJI Mavic Pro
246,393.07,65.73,23.58,82.48,Edgeworthstown,Ireland,Ireland,11/21/2012,Euro,FALSE,3630,Potensic,DJI Inspire 2
247,191.43,37.68,86.81,66.18,Kilkenny,Ireland,Ireland,5/28/2013,Euro,TRUE,1803,3DR,Yuneec Typhoon H Pro
248,180.5,72.09,48.55,4.23,Rathangan,Ireland,Ireland,11/28/2019,Euro,FALSE,4147,DJI,DJI Mavic Pro
249,345.66,52.02,21.22,74.52,Ashbourne,Ireland,Ireland,8/18/2022,Euro,TRUE,9170,Yuneec,DJI Phantom 4
250,492.16,90.35,87.09,54.24,Kilmacanoge,Ireland,Ireland,02-06-2016,Euro,FALSE,5257,3DR,DJI Mavic Pro
251,256.83,21.39,22.63,16.47,Dunleer,Ireland,Ireland,9/26/2013,Euro,FALSE,3258,Yuneec,DJI Mavic Pro
252,249.27,75.59,52.66,28.44,Dromiskin,Ireland,Ireland,10-01-2020,Euro,TRUE,9596,JJRC,DJI Phantom 4
253,426.03,81.5,83.05,80.07,Kinnegad,Ireland,Ireland,2/22/2018,Euro,FALSE,4572,JJRC,DJI Mavic Pro
254,215.62,39.95,45.36,7.42,Donnycarney,Ireland,Ireland,08-08-2020,Euro,TRUE,6870,Potensic,DJI Phantom 4
255,493.54,81.29,68.57,37.74,Bayside,Ireland,Ireland,5/25/2022,Euro,TRUE,1976,JJRC,DJI Inspire 2
256,371.22,35.22,4.94,15.75,Loughrea,Ireland,Ireland,10/25/2015,Euro,FALSE,7705,Hubsan,DJI Inspire 2
257,274.64,81.43,33.69,24.35,Ballinteer,Ireland,Ireland,9/19/2012,Euro,FALSE,4029,UDI,Yuneec Typhoon H Pro
258,44.87,47.51,54.38,30.82,Watergrasshill,Ireland,Ireland,03-04-2022,Euro,FALSE,1056,Syma,DJI Mavic Pro
259,415.89,78.44,22.63,34.23,Dungloe,Ireland,Ireland,9/15/2021,Euro,TRUE,2819,Yuneec,DJI Inspire 2
260,438.3,74.13,31.17,84.12,Greystones,Ireland,Ireland,12/14/2020,Euro,FALSE,1987,3DR,Yuneec Typhoon H Pro
261,271.61,23.12,90.6,46.38,Dalkey,Ireland,Ireland,11/17/2012,Euro,FALSE,8675,JJRC,Yuneec Typhoon H Pro
262,54.48,22.75,74.87,79.26,Ballinroad,Ireland,Ireland,05-11-2022,Euro,TRUE,4255,Syma,Parrot Bebop 2
263,144.52,95.35,39.9,57.83,Clones,Ireland,Ireland,09-01-2018,Euro,FALSE,1828,Parrot,Yuneec Typhoon H Pro
264,441.64,54.63,87.18,13,Cabinteely,Ireland,Ireland,12/23/2015,Euro,TRUE,9392,Parrot,DJI Phantom 4
265,404.86,83.27,73.54,96.6,Skerries,Ireland,Ireland,11/17/2017,Euro,FALSE,7782,Parrot,DJI Inspire 2
266,407.37,81.95,89.7,2.29,Eadestown,Ireland,Ireland,1/19/2018,Euro,FALSE,3463,Holy Stone,Yuneec Typhoon H Pro
267,98.08,33.74,20.25,75.85,Ballyboden,Ireland,Ireland,07-01-2013,Euro,TRUE,5760,3DR,DJI Inspire 2
268,383.9,11.58,69.09,18.43,Lucan,Ireland,Ireland,5/20/2018,Euro,TRUE,4489,DJI,Yuneec Typhoon H Pro
269,316.17,82.97,59.48,98.78,Ballinroad,Ireland,Ireland,12/26/2016,Euro,FALSE,7764,DJI,DJI Phantom 4
270,480.1,39.92,45.66,48.06,Mallow,Ireland,Ireland,11-10-2013,Euro,TRUE,7809,3DR,Parrot Bebop 2
271,218.21,62.29,50.7,47.64,Prosperous,Ireland,Ireland,5/28/2015,Euro,TRUE,9602,JJRC,DJI Inspire 2
272,279.47,23.72,83.13,77.87,Milltown,Ireland,Ireland,11-04-2016,Euro,TRUE,4076,Holy Stone,DJI Mavic Pro
273,154.28,41.85,59.55,50.51,Cherryville,Ireland,Ireland,10/13/2015,Euro,TRUE,8474,Syma,DJI Mavic Pro
274,25.95,75.49,93.1,53.15,Castleknock,Ireland,Ireland,3/14/2018,Euro,TRUE,7261,Holy Stone,DJI Inspire 2
275,499.72,26.12,92.91,27.51,Bailieborough,Ireland,Ireland,10-11-2017,Euro,TRUE,771,Potensic,Yuneec Typhoon H Pro
276,366.37,36.69,40.75,92,Kiltamagh,Ireland,Ireland,3/14/2022,Euro,TRUE,5608,Autel Robotics,DJI Mavic Pro
277,180.03,50.21,55.47,22.42,Kilcullen,Ireland,Ireland,12-09-2012,Euro,TRUE,9400,Autel Robotics,DJI Inspire 2
278,88.36,65.35,37.93,56.23,Clifden,Ireland,Ireland,11-01-2020,Euro,FALSE,3650,Yuneec,DJI Mavic Pro
279,220.18,80.75,37.28,95.78,Castleknock,Ireland,Ireland,3/27/2018,Euro,TRUE,2145,3DR,Yuneec Typhoon H Pro
280,173.1,99.31,22.26,9.47,Ballymahon,Ireland,Ireland,9/25/2013,Euro,FALSE,5017,Yuneec,Yuneec Typhoon H Pro
281,145.23,75.54,82.2,6.91,Drumcondra,Ireland,Ireland,9/15/2021,Euro,FALSE,7090,Autel Robotics,Yuneec Typhoon H Pro
282,486.17,93.68,89.64,24.57,Youghal,Ireland,Ireland,07-08-2015,Euro,TRUE,6079,DJI,Parrot Bebop 2
283,389.78,89.22,56.86,89.5,Tralee,Ireland,Ireland,3/15/2012,Euro,TRUE,1669,DJI,Yuneec Typhoon H Pro
284,268.56,71.65,47.7,56.74,Clonskeagh,Ireland,Ireland,5/30/2018,Euro,TRUE,2150,Autel Robotics,Parrot Bebop 2
285,161.08,75.26,99.37,40.55,Castleblayney,Ireland,Ireland,02-01-2021,Euro,FALSE,2358,3DR,Yuneec Typhoon H Pro
286,148.89,59.83,47.06,91.24,Ballisodare,Ireland,Ireland,01-11-2014,Euro,FALSE,6595,Autel Robotics,Parrot Bebop 2
287,260.53,67.58,15.65,75.46,Cherryville,Ireland,Ireland,2/18/2021,Euro,TRUE,130,Hubsan,DJI Phantom 4
288,27.68,25.25,72.8,77.07,Balrothery,Ireland,Ireland,06-04-2015,Euro,TRUE,9208,Syma,Parrot Bebop 2
289,423.03,73.19,73.17,12.76,Drumcondra,Ireland,Ireland,04-01-2013,Euro,FALSE,4227,3DR,DJI Phantom 4
290,269.94,17.48,49.42,56.85,Longwood,Ireland,Ireland,12/19/2012,Euro,FALSE,5987,Autel Robotics,DJI Phantom 4
291,230.57,46.18,35.62,77.3,Portumna,Ireland,Ireland,12-08-2013,Euro,FALSE,7757,DJI,DJI Mavic Pro
292,219.88,51.01,56.36,41.01,Skerries,Ireland,Ireland,2/24/2022,Euro,FALSE,3429,Hubsan,Parrot Bebop 2
293,142.78,73.66,93.36,94.79,Ballylinan,Ireland,Ireland,2/25/2013,Euro,TRUE,6004,JJRC,Parrot Bebop 2
294,341.94,47.83,17.7,6.01,Ashford,Ireland,Ireland,9/14/2018,Euro,TRUE,4459,Parrot,Parrot Bebop 2
295,324.73,13.03,91.25,46.59,Monasterevin,Ireland,Ireland,02-03-2012,Euro,FALSE,2006,Parrot,Yuneec Typhoon H Pro
296,379.96,17.21,9.04,76.01,Rathnew,Ireland,Ireland,7/25/2017,Euro,FALSE,4977,DJI,Yuneec Typhoon H Pro
297,302.8,1.28,49.33,65.34,Drumcondra,Ireland,Ireland,6/24/2015,Euro,FALSE,9287,3DR,DJI Inspire 2
298,83.79,48.79,38.57,75.8,Killorglin,Ireland,Ireland,01-08-2013,Euro,FALSE,6100,Hubsan,Yuneec Typhoon H Pro
299,35.27,45.8,33.89,32.5,Kingscourt,Ireland,Ireland,7/26/2019,Euro,TRUE,7276,Parrot,Parrot Bebop 2
300,387.34,32.36,56.15,42.63,Clonskeagh,Ireland,Ireland,06-09-2015,Euro,FALSE,6181,Yuneec,DJI Mavic Pro
301,14.27,52.3,13.43,1.81,Ballina,Ireland,Ireland,10/18/2022,Euro,FALSE,3998,3DR,DJI Mavic Pro
302,492.82,11.91,33.42,7.18,Dungloe,Ireland,Ireland,1/18/2015,Euro,TRUE,2008,UDI,Yuneec Typhoon H Pro
303,490.97,90.65,30.96,17.5,Mallow,Ireland,Ireland,4/19/2017,Euro,FALSE,3857,UDI,Yuneec Typhoon H Pro
304,271.07,64.19,81.55,75.3,Bearna,Ireland,Ireland,2/14/2014,Euro,FALSE,8321,JJRC,DJI Inspire 2
305,487.04,99.53,22.37,35.19,Clonskeagh,Ireland,Ireland,3/16/2020,Euro,FALSE,9536,Yuneec,Yuneec Typhoon H Pro
306,156.66,74.32,59.43,93.53,Kinlough,Ireland,Ireland,02-09-2015,Euro,TRUE,1012,Syma,DJI Inspire 2
307,437.17,78.02,79.83,33.19,Moate,Ireland,Ireland,3/23/2014,Euro,TRUE,8828,Yuneec,Parrot Bebop 2
308,109.9,2.88,60.85,40.94,Portarlington,Ireland,Ireland,6/17/2015,Euro,TRUE,2705,Potensic,DJI Mavic Pro
309,105.17,51.74,98.32,65,Kilkenny,Ireland,Ireland,5/25/2021,Euro,TRUE,5908,Holy Stone,Yuneec Typhoon H Pro
310,223.07,7.92,50.6,45.82,Dungarvan,Ireland,Ireland,06-01-2012,Euro,TRUE,7157,DJI,DJI Mavic Pro
311,174,48.98,90.42,28.2,Athy,Ireland,Ireland,05-02-2019,Euro,TRUE,9457,Yuneec,DJI Phantom 4
312,100.06,68.91,74.22,23.02,Athy,Ireland,Ireland,05-03-2021,Euro,TRUE,7532,JJRC,DJI Phantom 4
313,328.85,50.33,13.97,1.86,Manorhamilton,Ireland,Ireland,05-06-2015,Euro,TRUE,2093,Hubsan,Parrot Bebop 2
314,128.81,63.08,47.73,97.19,Kilkenny,Ireland,Ireland,9/29/2016,Euro,TRUE,6170,Potensic,DJI Inspire 2
315,31.85,68.29,32.85,75.77,Donegal,Ireland,Ireland,2/20/2019,Euro,FALSE,6472,Hubsan,Parrot Bebop 2
316,311.85,40.05,50.04,3.85,Claremorris,Ireland,Ireland,03-06-2022,Euro,TRUE,1534,Yuneec,Parrot Bebop 2
317,19.66,5.81,31.47,13.21,Trá Mhór,Ireland,Ireland,6/16/2022,Euro,TRUE,346,Autel Robotics,DJI Phantom 4
318,72.83,75.49,98.11,57.51,Greenhills,Ireland,Ireland,1/29/2020,Euro,FALSE,8159,UDI,DJI Mavic Pro
319,354.12,10.47,40.14,35.38,Tuam,Ireland,Ireland,05-05-2021,Euro,TRUE,1014,Syma,DJI Inspire 2
320,76.14,32.65,37.23,26.32,Oughterard,Ireland,Ireland,2/14/2014,Euro,TRUE,8552,Hubsan,Parrot Bebop 2
321,25.64,14.74,39.42,66.98,Ardee,Ireland,Ireland,8/27/2015,Euro,TRUE,2863,DJI,Yuneec Typhoon H Pro
322,287.04,46.41,54.33,86.07,Rathwire,Ireland,Ireland,5/20/2014,Euro,FALSE,7787,Potensic,Parrot Bebop 2
323,391.65,92.24,92.25,56.67,Dromiskin,Ireland,Ireland,05-08-2021,Euro,TRUE,7832,Yuneec,Yuneec Typhoon H Pro
324,389.02,52.61,68.82,85.28,Clones,Ireland,Ireland,10-04-2021,Euro,FALSE,1564,UDI,Yuneec Typhoon H Pro
325,257.67,55.64,88.49,26.92,Tullamore,Ireland,Ireland,4/19/2014,Euro,TRUE,2480,Hubsan,Yuneec Typhoon H Pro
326,248.37,23.21,64.78,90.72,Clifden,Ireland,Ireland,2/21/2019,Euro,FALSE,6215,Hubsan,DJI Mavic Pro
327,455.09,71.82,19,63.29,Ballylinan,Ireland,Ireland,8/23/2022,Euro,TRUE,4149,Syma,Parrot Bebop 2
328,156.9,7.99,71.59,87.88,Arklow,Ireland,Ireland,02-01-2017,Euro,TRUE,676,Holy Stone,DJI Mavic Pro
329,443.78,72.34,28.01,46.33,Balrothery,Ireland,Ireland,4/30/2012,Euro,FALSE,3919,3DR,DJI Phantom 4
330,94.99,45.66,25.89,66.62,Kanturk,Ireland,Ireland,06-11-2021,Euro,FALSE,6898,3DR,DJI Mavic Pro
331,412.68,86.17,41.64,37.89,Killumney,Ireland,Ireland,12/13/2016,Euro,TRUE,7319,JJRC,Parrot Bebop 2
332,484.77,16.37,1.48,96.03,Cavan,Ireland,Ireland,6/20/2013,Euro,TRUE,7104,Potensic,Parrot Bebop 2
333,159.15,99.06,81.67,31.13,Bayside,Ireland,Ireland,06-01-2016,Euro,FALSE,3112,DJI,DJI Mavic Pro
334,279.12,37.75,82.53,66.44,Gort,Ireland,Ireland,2/23/2018,Euro,TRUE,3829,JJRC,Parrot Bebop 2
335,218.55,69.91,59.29,88.29,Donnycarney,Ireland,Ireland,10-06-2016,Euro,TRUE,1959,Hubsan,DJI Inspire 2
336,180.7,99.85,99.6,90.62,Sandyford,Ireland,Ireland,9/14/2015,Euro,TRUE,8516,UDI,Parrot Bebop 2
337,22.56,70.41,70.52,38.01,Ashford,Ireland,Ireland,12-05-2019,Euro,TRUE,9030,UDI,Yuneec Typhoon H Pro
338,108.37,2.83,81.05,98.62,Gort,Ireland,Ireland,03-06-2014,Euro,TRUE,3994,Parrot,DJI Inspire 2
339,392.42,85.78,18.96,19.33,Leixlip,Ireland,Ireland,11/21/2017,Euro,TRUE,762,DJI,DJI Mavic Pro
340,13.9,52.21,67.27,60.4,Ardee,Ireland,Ireland,5/18/2015,Euro,FALSE,8958,JJRC,DJI Inspire 2
341,180.58,66.52,60.18,61.73,Cabinteely,Ireland,Ireland,5/25/2018,Euro,FALSE,3074,UDI,Yuneec Typhoon H Pro
342,393.15,55.68,55.67,9.38,Navan,Ireland,Ireland,02-11-2013,Euro,FALSE,2360,UDI,DJI Phantom 4
343,259.89,87.83,10.14,69.79,Dungloe,Ireland,Ireland,04-06-2012,Euro,TRUE,9708,Autel Robotics,Yuneec Typhoon H Pro
344,435.87,24.49,46.66,97.71,Skibbereen,Ireland,Ireland,11/15/2015,Euro,TRUE,9927,Autel Robotics,Parrot Bebop 2
345,468.43,74.22,37.99,52.65,Ballina,Ireland,Ireland,3/22/2022,Euro,FALSE,7181,Holy Stone,DJI Phantom 4
346,345.36,76.17,90.21,70.63,Ballina,Ireland,Ireland,5/26/2015,Euro,TRUE,536,Potensic,Parrot Bebop 2
347,54.18,53.22,60.8,76.97,Longford,Ireland,Ireland,5/13/2016,Euro,TRUE,5393,JJRC,Yuneec Typhoon H Pro
348,276.8,30.16,18.47,29.37,Askeaton,Ireland,Ireland,12/19/2018,Euro,FALSE,975,Hubsan,DJI Phantom 4
349,218.65,48.23,65.09,36.31,Beaumont,Ireland,Ireland,5/15/2021,Euro,TRUE,4356,3DR,DJI Inspire 2
350,186.58,72.11,22.94,32.39,Youghal,Ireland,Ireland,11-08-2014,Euro,TRUE,3740,3DR,DJI Phantom 4
351,408.92,70.37,50.77,81.56,Cobh,Ireland,Ireland,1/20/2017,Euro,FALSE,6807,UDI,DJI Phantom 4
352,333.44,51.89,88.7,49.11,Kingscourt,Ireland,Ireland,9/13/2018,Euro,FALSE,531,Parrot,Parrot Bebop 2
353,279.18,84.06,5.19,85.16,Gorey,Ireland,Ireland,09-02-2021,Euro,TRUE,907,JJRC,DJI Inspire 2
354,165.44,43.69,43.4,21,Ballylinan,Ireland,Ireland,10-09-2017,Euro,FALSE,3022,Yuneec,DJI Phantom 4
355,286.58,59.77,91.79,66.4,Caherconlish,Ireland,Ireland,10/18/2012,Euro,FALSE,7982,JJRC,Yuneec Typhoon H Pro
356,244.01,62.76,95.89,25.55,Stradbally,Ireland,Ireland,05-10-2017,Euro,FALSE,7597,Yuneec,DJI Phantom 4
357,290.76,52.48,1.31,23.93,Confey,Ireland,Ireland,02-10-2017,Euro,TRUE,7143,Potensic,DJI Phantom 4
358,204.55,7.49,48.06,95.61,Sandymount,Ireland,Ireland,08-04-2020,Euro,TRUE,9830,Yuneec,Parrot Bebop 2
359,403.57,27.62,22.69,9.25,Daingean,Ireland,Ireland,8/20/2019,Euro,TRUE,9942,Syma,DJI Phantom 4
360,21.37,64.88,24.42,9.45,Cabinteely,Ireland,Ireland,1/14/2014,Euro,TRUE,677,Yuneec,DJI Mavic Pro
361,331.41,56.16,45.91,83.62,Moycullen,Ireland,Ireland,2/26/2022,Euro,TRUE,1033,DJI,DJI Inspire 2
362,103,95.91,55.88,77.75,Dunmanway,Ireland,Ireland,09-08-2012,Euro,FALSE,1375,Holy Stone,Yuneec Typhoon H Pro
363,154.13,77.46,96.1,55.39,Dromiskin,Ireland,Ireland,7/17/2019,Euro,FALSE,4094,Potensic,DJI Mavic Pro
364,187.78,66.25,60.91,93.09,Balally,Ireland,Ireland,2/16/2021,Euro,TRUE,4211,Parrot,Parrot Bebop 2
365,423.07,21.55,69.48,61.04,Tralee,Ireland,Ireland,05-10-2012,Euro,TRUE,6102,Yuneec,DJI Phantom 4
366,120.56,38.12,67.97,5.31,Cherryville,Ireland,Ireland,7/19/2012,Euro,TRUE,2795,DJI,Yuneec Typhoon H Pro
367,90.44,65.71,49.19,33.19,Sallins,Ireland,Ireland,5/22/2018,Euro,FALSE,4745,Syma,DJI Phantom 4
368,415.68,35.98,61.61,95.72,Watergrasshill,Ireland,Ireland,10-11-2021,Euro,FALSE,2547,Autel Robotics,Yuneec Typhoon H Pro
369,18.93,42.37,23.17,60.7,Virginia,Ireland,Ireland,09-12-2022,Euro,FALSE,3908,3DR,DJI Inspire 2
370,443.02,25.75,14.03,25.19,Skibbereen,Ireland,Ireland,5/21/2017,Euro,TRUE,4662,Hubsan,Parrot Bebop 2
371,235.75,37.95,83.97,8.97,Askeaton,Ireland,Ireland,11/22/2018,Euro,FALSE,229,Yuneec,DJI Mavic Pro
372,350.74,60.47,2.93,55.4,Lucan,Ireland,Ireland,10/13/2013,Euro,TRUE,3305,Potensic,Parrot Bebop 2
373,232.02,48.16,48.2,28.23,Donegal,Ireland,Ireland,08-02-2021,Euro,FALSE,839,Potensic,DJI Phantom 4
374,110.58,35.69,42.38,50.95,Ballyhaunis,Ireland,Ireland,6/19/2014,Euro,TRUE,2988,Syma,Yuneec Typhoon H Pro
375,143.26,69.8,97.92,99.44,Kinsealy-Drinan,Ireland,Ireland,07-09-2021,Euro,TRUE,192,3DR,Yuneec Typhoon H Pro
376,200.09,40.56,76.62,23.91,Oughterard,Ireland,Ireland,10-04-2015,Euro,FALSE,6608,Holy Stone,Yuneec Typhoon H Pro
377,50.12,6.39,14.5,12.67,Monasterevin,Ireland,Ireland,12-04-2016,Euro,TRUE,8834,3DR,DJI Mavic Pro
378,227.94,38.11,42.08,9.07,Tower,Ireland,Ireland,9/24/2020,Euro,FALSE,4020,UDI,DJI Phantom 4
379,24.69,35.59,83.13,18.76,Daingean,Ireland,Ireland,4/23/2016,Euro,TRUE,8035,UDI,DJI Inspire 2
380,491.51,79,6.42,73.03,Youghal,Ireland,Ireland,9/20/2017,Euro,TRUE,5177,Holy Stone,DJI Mavic Pro
381,327.77,59.3,87.47,64.17,Kinsale,Ireland,Ireland,5/13/2020,Euro,TRUE,2238,Potensic,DJI Inspire 2
382,219.85,55.85,47.15,73.11,Ashford,Ireland,Ireland,12/27/2017,Euro,FALSE,8561,Yuneec,DJI Inspire 2
383,120.91,74.95,8.04,49.76,Claremorris,Ireland,Ireland,2/21/2020,Euro,TRUE,8671,Hubsan,DJI Phantom 4
384,144.86,83.4,51.19,85.02,Gorey,Ireland,Ireland,10-07-2020,Euro,FALSE,754,Potensic,Parrot Bebop 2
385,305.01,18.34,43.61,56.69,Kilcullen,Ireland,Ireland,03-10-2014,Euro,TRUE,4509,Yuneec,Yuneec Typhoon H Pro
386,258.95,82.93,74.6,19.2,Bearna,Ireland,Ireland,9/29/2021,Euro,FALSE,7053,Holy Stone,Yuneec Typhoon H Pro
387,397.02,62.06,78.1,99.33,Tuam,Ireland,Ireland,2/25/2017,Euro,TRUE,769,Autel Robotics,DJI Phantom 4
388,420.57,28.59,89.61,38.11,Ballylinan,Ireland,Ireland,04-01-2013,Euro,FALSE,8165,Yuneec,DJI Inspire 2
389,199.35,78.4,54.36,20.42,Rathangan,Ireland,Ireland,04-12-2017,Euro,TRUE,8405,Holy Stone,DJI Inspire 2
390,255.44,67.21,47.88,79.5,Portumna,Ireland,Ireland,11/15/2021,Euro,FALSE,9470,Syma,Yuneec Typhoon H Pro
391,420.2,67.78,29.71,56.11,Tuam,Ireland,Ireland,02-09-2022,Euro,FALSE,5513,UDI,Yuneec Typhoon H Pro
392,87.62,74.05,88.4,18.95,Dún Laoghaire,Ireland,Ireland,09-11-2021,Euro,TRUE,6619,Parrot,Yuneec Typhoon H Pro
393,394.72,44.42,19.45,91.74,Oughterard,Ireland,Ireland,08-04-2015,Euro,FALSE,8719,Holy Stone,Yuneec Typhoon H Pro
394,410.67,58.77,61.3,76.82,Moville,Ireland,Ireland,03-08-2019,Euro,TRUE,2593,3DR,DJI Mavic Pro
395,173.97,89.17,75.97,65.52,Ballymun,Ireland,Ireland,08-01-2021,Euro,TRUE,8147,Yuneec,Yuneec Typhoon H Pro
396,352.41,24.09,78,10.73,Longford,Ireland,Ireland,04-12-2022,Euro,TRUE,9832,Yuneec,Parrot Bebop 2
397,279.45,62.27,6.19,60.08,Oranmore,Ireland,Ireland,12-04-2017,Euro,FALSE,1417,Parrot,DJI Inspire 2
398,206.47,82,7.28,66.47,Donnybrook,Ireland,Ireland,8/24/2013,Euro,FALSE,7973,Syma,DJI Inspire 2
